Date,Close
2019-01-07,1000.0
2019-01-08,1001.44
2019-01-09,1013.9
2019-01-10,1019.66
2019-01-11,1025.36
2019-01-14,1041.03
2019-01-15,1031.73
2019-01-16,1027.37
2019-01-17,1035.82
2019-01-18,1039.85
2019-01-21,1038.33
2019-01-22,1038.31
2019-01-23,1057.6
2019-01-24,1076.58
2019-01-28,1070.67
2019-01-29,1074.51
2019-01-30,1081.92
2019-01-31,1082.42
2019-02-01,1088.5
2019-02-04,1097.81
2019-02-05,1099.92
2019-02-06,1057.06
2019-02-07,1058.25
2019-02-08,1073.82
2019-02-11,1066.46
2019-02-12,1079.01
2019-02-13,1070.08
2019-02-14,1091.94
2019-02-15,1085.8
2019-02-18,1081.83
2019-02-19,1095.13
2019-02-20,1074.07
2019-02-21,1077.79
2019-02-22,1075.0
2019-02-25,1070.62
2019-02-26,1066.99
2019-02-27,1073.05
2019-02-28,1051.54
2019-03-01,1043.37
2019-03-06,1030.89
2019-03-07,1025.89
2019-03-08,1041.5
2019-03-11,1060.34
2019-03-12,1063.11
2019-03-13,1080.23
2019-03-14,1077.95
2019-03-15,1078.36
2019-03-18,1078.18
2019-03-19,1068.17
2019-03-20,1051.45
2019-03-21,1035.72
2019-03-22,1008.2
2019-03-25,1012.16
2019-03-26,1025.48
2019-03-27,987.2
2019-03-28,1017.75
2019-03-29,1024.01
2019-04-01,1030.21
2019-04-02,1020.09
2019-04-03,1017.06
2019-04-04,1036.18
2019-04-05,1045.65
2019-04-08,1050.01
2019-04-09,1034.2
2019-04-10,1036.28
2019-04-11,1027.4
2019-04-12,1013.64
2019-04-15,1016.17
2019-04-16,1022.77
2019-04-17,1012.47
2019-04-18,1028.69
2019-04-22,1031.64
2019-04-23,1037.49
2019-04-24,1025.45
2019-04-25,1034.1
2019-04-26,1037.58
2019-04-29,1034.31
2019-04-30,1033.33
2019-05-02,1026.34
2019-05-03,1024.37
2019-05-06,1017.55
2019-05-07,1008.65
2019-05-08,1012.69
2019-05-09,1011.82
2019-05-10,1011.22
2019-05-13,985.22
2019-05-14,991.04
2019-05-15,983.55
2019-05-16,969.23
2019-05-17,963.26
2019-05-20,994.05
2019-05-21,1024.19
2019-05-22,1023.0
2019-05-23,1024.84
2019-05-24,1022.24
2019-05-27,1041.01
2019-05-28,1055.52
2019-05-29,1056.62
2019-05-30,1068.54
2019-05-31,1081.31
2019-06-03,1078.89
2019-06-04,1082.08
2019-06-05,1071.13
2019-06-06,1082.53
2019-06-07,1081.77
2019-06-10,1072.19
2019-06-11,1084.46
2019-06-12,1073.53
2019-06-13,1074.57
2019-06-14,1068.13
2019-06-17,1063.11
2019-06-18,1084.23
2019-06-19,1084.92
2019-06-21,1095.48
2019-06-24,1097.59
2019-06-25,1077.29
2019-06-26,1089.86
2019-06-27,1095.66
2019-06-28,1100.1
2019-07-01,1097.6
2019-07-02,1092.2
2019-07-03,1102.85
2019-07-04,1117.78
2019-07-05,1121.9
2019-07-08,1127.16
2019-07-10,1138.9
2019-07-11,1133.02
2019-07-12,1122.84
2019-07-15,1117.15
2019-07-16,1118.92
2019-07-17,1119.73
2019-07-18,1128.0
2019-07-19,1113.79
2019-07-22,1115.18
2019-07-23,1110.71
2019-07-24,1105.9
2019-07-25,1090.57
2019-07-26,1101.14
2019-07-29,1103.94
2019-07-30,1103.27
2019-07-31,1098.51
2019-08-01,1100.62
2019-08-02,1098.93
2019-08-05,1075.22
2019-08-06,1096.66
2019-08-07,1100.49
2019-08-08,1117.82
2019-08-09,1110.22
2019-08-12,1088.11
2019-08-13,1101.33
2019-08-14,1071.48
2019-08-15,1059.76
2019-08-16,1061.27
2019-08-19,1052.49
2019-08-20,1049.35
2019-08-21,1069.51
2019-08-22,1059.01
2019-08-23,1040.36
2019-08-26,1025.85
2019-08-27,1033.96
2019-08-28,1042.38
2019-08-29,1066.27
2019-08-30,1073.18
2019-09-02,1074.54
2019-09-03,1061.04
2019-09-04,1072.03
2019-09-05,1085.05
2019-09-06,1085.57
2019-09-09,1078.42
2019-09-10,1081.69
2019-09-11,1093.65
2019-09-12,1104.1
2019-09-13,1090.05
2019-09-16,1085.71
2019-09-17,1098.41
2019-09-18,1101.67
2019-09-19,1107.78
2019-09-20,1109.0
2019-09-23,1104.7
2019-09-24,1093.35
2019-09-25,1098.46
2019-09-26,1106.73
2019-09-27,1108.41
2019-09-30,1113.65
2019-10-01,1103.01
2019-10-02,1076.04
2019-10-03,1084.78
2019-10-04,1091.69
2019-10-07,1063.98
2019-10-08,1062.4
2019-10-09,1073.81
2019-10-10,1079.84
2019-10-11,1104.73
2019-10-14,1108.99
2019-10-15,1106.92
2019-10-16,1119.61
2019-10-17,1116.68
2019-10-18,1115.52
2019-10-21,1119.0
2019-10-22,1129.49
2019-10-23,1125.5
2019-10-24,1122.36
2019-10-25,1121.95
2019-10-28,1126.68
2019-10-29,1121.74
2019-10-30,1131.02
2019-10-31,1122.23
2019-11-01,1129.56
2019-11-04,1133.9
2019-11-05,1130.57
2019-11-06,1135.11
2019-11-07,1144.32
2019-11-08,1123.24
2019-11-11,1126.91
2019-11-12,1114.08
2019-11-13,1109.03
2019-11-14,1120.03
2019-11-18,1115.47
2019-11-19,1110.77
2019-11-21,1118.74
2019-11-22,1130.86
2019-11-25,1129.41
2019-11-26,1120.27
2019-11-27,1126.69
2019-11-28,1136.78
2019-11-29,1138.18
2019-12-02,1134.77
2019-12-03,1133.31
2019-12-04,1141.89
2019-12-05,1146.08
2019-12-06,1152.38
2019-12-09,1167.51
2019-12-10,1161.7
2019-12-11,1169.93
2019-12-12,1179.08
2019-12-13,1196.77
2019-12-16,1196.07
2019-12-17,1198.52
2019-12-18,1219.53
2019-12-19,1234.62
2019-12-20,1227.12
2019-12-23,1241.26
2019-12-26,1257.88
2019-12-27,1255.85
2019-12-30,1249.25
2020-01-02,1262.3
2020-01-03,1259.33
2020-01-06,1247.3
2020-01-07,1244.37
2020-01-08,1235.77
2020-01-09,1229.09
2020-01-10,1227.49
2020-01-13,1249.13
2020-01-14,1258.5
2020-01-15,1241.34
2020-01-16,1242.83
2020-01-17,1255.28
2020-01-20,1261.11
2020-01-21,1236.37
2020-01-22,1247.06
2020-01-23,1260.0
2020-01-24,1248.76
2020-01-27,1215.44
2020-01-28,1224.97
2020-01-29,1213.45
2020-01-30,1208.44
2020-01-31,1188.79
2020-02-03,1201.07
2020-02-04,1206.64
2020-02-05,1217.95
2020-02-06,1203.64
2020-02-07,1183.44
2020-02-10,1174.79
2020-02-11,1203.02
2020-02-12,1213.7
2020-02-13,1203.49
2020-02-14,1183.03
2020-02-17,1187.88
2020-02-18,1187.78
2020-02-19,1197.03
2020-02-20,1175.74
2020-02-21,1168.0
2020-02-26,1094.2
2020-02-27,1070.57
2020-02-28,1088.77
2020-03-02,1107.44
2020-03-03,1094.85
2020-03-04,1116.21
2020-03-05,1064.39
2020-03-06,1042.94
2020-03-09,946.49
2020-03-10,1001.5
2020-03-11,943.14
2020-03-12,825.69
2020-03-13,913.23
2020-03-16,803.2
2020-03-17,843.69
2020-03-18,766.4
2020-03-19,751.86
2020-03-20,736.95
2020-03-23,687.97
2020-03-24,735.32
2020-03-25,786.11
2020-03-26,829.1
2020-03-27,784.39
2020-03-30,792.33
2020-03-31,777.36
2020-04-01,749.27
2020-04-02,753.57
2020-04-03,727.16
2020-04-06,770.73
2020-04-07,790.97
2020-04-08,809.04
2020-04-09,808.07
2020-04-13,816.12
2020-04-14,829.58
2020-04-15,821.64
2020-04-16,807.97
2020-04-17,811.27
2020-04-20,814.63
2020-04-22,831.13
2020-04-23,817.03
2020-04-24,765.61
2020-04-27,789.2
2020-04-28,824.49
2020-04-29,842.87
2020-04-30,819.15
2020-05-04,798.84
2020-05-05,800.23
2020-05-06,788.11
2020-05-07,755.01
2020-05-08,770.5
2020-05-11,757.34
2020-05-12,742.2
2020-05-13,733.26
2020-05-14,758.17
2020-05-15,742.92
2020-05-18,786.48
2020-05-19,774.54
2020-05-20,783.8
2020-05-21,820.34
2020-05-22,805.2
2020-05-25,852.41
2020-05-26,844.02
2020-05-27,859.27
2020-05-28,849.85
2020-05-29,847.27
2020-06-01,860.79
2020-06-02,886.31
2020-06-03,919.81
2020-06-04,921.7
2020-06-05,928.93
2020-06-08,959.99
2020-06-09,945.88
2020-06-10,921.09
2020-06-12,902.42
2020-06-15,896.0
2020-06-16,904.74
2020-06-17,930.76
2020-06-18,935.53
2020-06-19,945.19
2020-06-22,934.98
2020-06-23,932.14
2020-06-24,910.57
2020-06-25,928.58
2020-06-26,898.9
2020-06-29,917.61
2020-06-30,905.82
2020-07-01,924.72
2020-07-02,925.26
2020-07-03,935.06
2020-07-06,956.72
2020-07-07,939.37
2020-07-08,959.28
2020-07-09,952.8
2020-07-10,961.61
2020-07-13,949.47
2020-07-14,954.7
2020-07-15,958.97
2020-07-16,952.42
2020-07-17,971.43
2020-07-20,985.78
2020-07-21,979.96
2020-07-22,976.32
2020-07-23,957.95
2020-07-24,956.11
2020-07-27,977.45
2020-07-28,971.87
2020-07-29,988.85
2020-07-30,984.77
2020-07-31,972.29
2020-08-03,963.04
2020-08-04,943.73
2020-08-05,948.16
2020-08-06,965.91
2020-08-07,957.67
2020-08-10,959.45
2020-08-11,950.09
2020-08-12,937.45
2020-08-13,920.87
2020-08-14,933.74
2020-08-17,909.87
2020-08-18,931.01
2020-08-19,923.95
2020-08-20,927.54
2020-08-21,939.89
2020-08-24,942.86
2020-08-25,945.96
2020-08-26,929.5
2020-08-27,928.43
2020-08-28,950.56
2020-08-31,930.05
2020-09-01,956.45
2020-09-02,955.13
2020-09-03,959.74
2020-09-04,963.45
2020-09-08,943.57
2020-09-09,954.35
2020-09-10,931.89
2020-09-11,917.08
2020-09-14,933.91
2020-09-15,928.11
2020-09-16,921.86
2020-09-17,919.71
2020-09-18,898.39
2020-09-21,890.07
2020-09-22,895.67
2020-09-23,879.41
2020-09-24,894.53
2020-09-25,890.89
2020-09-28,871.29
2020-09-29,862.06
2020-09-30,868.97
2020-10-01,879.96
2020-10-02,870.65
2020-10-05,878.57
2020-10-06,878.27
2020-10-07,874.69
2020-10-08,898.31
2020-10-09,903.41
2020-10-13,906.86
2020-10-14,911.67
2020-10-15,914.18
2020-10-16,905.12
2020-10-19,907.99
2020-10-20,928.27
2020-10-21,933.28
2020-10-22,942.62
2020-10-23,937.82
2020-10-26,937.28
2020-10-27,923.75
2020-10-28,886.31
2020-10-29,890.43
2020-10-30,869.14
2020-11-03,880.1
2020-11-04,901.27
2020-11-05,928.02
2020-11-06,933.97
2020-11-09,967.03
2020-11-10,987.68
2020-11-11,976.75
2020-11-12,952.56
2020-11-13,976.44
2020-11-16,1002.4
2020-11-17,1010.42
2020-11-18,996.83
2020-11-19,997.46
2020-11-20,986.37
2020-11-23,944.31
2020-11-24,965.45
2020-11-25,966.49
2020-11-26,963.44
2020-11-27,972.91
2020-11-30,954.02
2020-12-01,983.04
2020-12-02,988.88
2020-12-03,998.51
2020-12-04,997.33
2020-12-07,1003.05
2020-12-08,1001.55
2020-12-09,997.32
2020-12-10,1015.68
2020-12-11,1027.49
2020-12-14,1023.62
2020-12-15,1033.36
2020-12-16,1039.68
2020-12-17,1036.17
2020-12-18,1028.51
2020-12-21,1009.72
2020-12-22,1013.9
2020-12-23,1023.96
2020-12-28,1034.36
2020-12-29,1035.95
2020-12-30,1024.38
2021-01-04,1011.31
2021-01-05,1001.02
2021-01-06,995.0
2021-01-07,1006.46
2021-01-08,1033.95
2021-01-11,1011.18
2021-01-12,1022.42
2021-01-13,1017.41
2021-01-14,1037.14
2021-01-15,1010.69
2021-01-18,1007.53
2021-01-19,997.63
2021-01-20,987.29
2021-01-21,973.69
2021-01-22,963.93
2021-01-26,951.61
2021-01-27,956.74
2021-01-28,979.83
2021-01-29,951.13
2021-02-01,967.43
2021-02-02,975.13
2021-02-03,985.04
2021-02-04,982.85
2021-02-05,979.72
2021-02-08,975.52
2021-02-09,972.09
2021-02-10,963.27
2021-02-11,970.92
2021-02-12,967.19
2021-02-17,961.48
2021-02-18,949.87
2021-02-19,948.83
2021-02-22,903.6
2021-02-23,918.4
2021-02-24,914.29
2021-02-25,893.05
2021-02-26,876.92
2021-03-01,864.83
2021-03-02,875.78
2021-03-03,873.98
2021-03-04,898.11
2021-03-05,913.42
2021-03-08,875.2
2021-03-09,868.87
2021-03-10,890.57
2021-03-11,909.15
2021-03-12,910.58
2021-03-15,920.17
2021-03-16,907.29
2021-03-17,934.22
2021-03-18,926.42
2021-03-19,938.28
2021-03-22,932.99
2021-03-23,921.58
2021-03-24,904.73
2021-03-25,919.48
2021-03-26,923.48
2021-03-29,927.53
2021-03-30,948.69
2021-03-31,943.48
2021-04-01,919.27
2021-04-05,935.39
2021-04-06,935.71
2021-04-07,930.68
2021-04-08,933.01
2021-04-09,930.25
2021-04-12,935.96
2021-04-13,937.2
2021-04-14,942.92
2021-04-15,958.14
2021-04-16,966.01
2021-04-19,960.65
2021-04-20,961.91
2021-04-22,952.33
2021-04-23,960.72
2021-04-26,975.56
2021-04-27,959.08
2021-04-28,976.27
2021-04-29,972.18
2021-04-30,963.08
2021-05-03,969.2
2021-05-04,954.32
2021-05-05,960.93
2021-05-06,961.32
2021-05-07,977.92
2021-05-10,971.03
2021-05-11,974.78
2021-05-12,953.1
2021-05-13,963.52
2021-05-14,979.88
2021-05-17,988.73
2021-05-18,991.58
2021-05-19,993.11
2021-05-20,999.81
2021-05-21,996.45
2021-05-24,1002.98
2021-05-25,999.83
2021-05-26,1009.83
2021-05-27,1014.28
2021-05-28,1017.58
2021-05-31,1017.04
2021-06-01,1038.74
2021-06-02,1050.1
2021-06-04,1056.33
2021-06-07,1064.4
2021-06-08,1059.24
2021-06-09,1055.88
2021-06-10,1059.45
2021-06-11,1046.85
2021-06-14,1057.22
2021-06-15,1054.7
2021-06-16,1050.67
2021-06-17,1043.2
2021-06-18,1042.17
2021-06-21,1043.14
2021-06-22,1034.1
2021-06-23,1026.71
2021-06-24,1032.28
2021-06-25,1013.6
2021-06-28,1011.78
2021-06-29,1003.39
2021-06-30,996.63
2021-07-01,993.04
2021-07-02,1005.5
2021-07-05,1001.72
2021-07-06,989.76
2021-07-07,1004.11
2021-07-08,990.29
2021-07-12,1011.86
2021-07-13,1013.61
2021-07-14,1022.06
2021-07-15,1015.63
2021-07-16,1006.95
2021-07-19,999.45
2021-07-20,1004.77
2021-07-21,1006.36
2021-07-22,1006.4
2021-07-23,997.45
2021-07-26,1000.98
2021-07-27,996.16
2021-07-28,1009.16
2021-07-29,1001.6
2021-07-30,979.87
2021-08-02,986.94
2021-08-03,988.94
2021-08-04,975.47
2021-08-05,961.4
2021-08-06,974.59
2021-08-09,980.96
2021-08-10,965.68
2021-08-11,963.59
2021-08-12,949.58
2021-08-13,955.41
2021-08-16,948.51
2021-08-17,940.27
2021-08-18,938.14
2021-08-19,944.87
2021-08-20,954.81
2021-08-23,945.47
2021-08-24,969.61
2021-08-25,974.56
2021-08-26,952.17
2021-08-27,969.45
2021-08-30,960.38
2021-08-31,960.6
2021-09-01,965.98
2021-09-02,942.07
2021-09-03,940.91
2021-09-06,950.03
2021-09-08,918.01
2021-09-09,933.84
2021-09-10,1001.27908372097
2021-09-13,1000.94903996668
2021-09-14,945.51
2021-09-15,1002.58205109985
2021-09-16,935.69
2021-09-17,923.36
2021-09-20,864.77
2021-09-21,875.18
2021-09-22,887.78
2021-09-23,891.82
2021-09-24,884.78
2021-09-27,891.09
